customer_id,full_name,document_cpf,signup_date
CUST-12944,João Ribeiro,766.613.815-87,27/10/2024
CUST-12945,Rafael Pereira,932.906.991-46,20/12/2023
CUST-12946,Carlos Gomes,901.628.615-80,02/08/2023
CUST-12947,Rafael Costa,937.305.679-23,25/12/2024
CUST-12948,Thiago Gomes,788.947.360-57,24/12/2023
CUST-12949,Julia Pereira,419.519.233-37,03/04/2024
CUST-12950,Julia Gomes,950.867.864-12,11/07/2025
CUST-12951,Camila Gomes,308.396.569-76,18/05/2023
CUST-12952,Lucas Costa,354.351.965-92,02/09/2023
CUST-12953,Marcos Souza,817.415.646-50,19/03/2025
CUST-12954,Fernanda Costa,365.416.919-59,02/04/2024
CUST-12955,Thiago Alves,659.405.291-47,02/05/2024
CUST-12956,João Pereira,516.120.656-74,05/03/2024
CUST-12957,Carlos Santos,903.682.164-28,24/12/2025
CUST-12958,Thiago Pereira,152.960.331-31,12/10/2025
CUST-12959,Camila Lima,809.453.856-58,28/05/2023
CUST-12960,Camila Oliveira,959.677.106-15,27/04/2023
CUST-12961,Beatriz Silva,208.954.833-43,05/09/2024
CUST-12962,João Lima,413.204.265-32,25/09/2023
CUST-12963,Mariana Souza,625.659.718-50,24/02/2024
CUST-12964,Maria Costa,122.338.360-78,22/09/2025
CUST-12965,Lucas Santos,272.626.655-14,12/04/2024
CUST-12966,Pedro Ferreira,717.253.992-28,02/04/2025
CUST-12967,Rafael Costa,720.484.424-67,21/06/2025
CUST-12968,Pedro Rodrigues,984.276.862-89,22/11/2025
CUST-12969,João Costa,474.300.188-20,08/03/2025
CUST-12970,Marcos Lima,890.584.957-55,28/03/2025
CUST-12971,Lucas Alves,240.594.634-15,11/11/2025
CUST-12972,Mariana Ribeiro,469.965.596-14,11/09/2023
CUST-12973,Julia Alves,660.597.635-93,06/10/2024
CUST-12974,Ana Pereira,242.413.729-43,05/05/2024
CUST-12975,Thiago Pereira,355.144.120-83,05/12/2025
CUST-12976,Rafael Pereira,127.136.776-39,14/11/2025
CUST-12977,Marcos Santos,669.128.736-63,25/02/2025
CUST-12978,Beatriz Gomes,392.871.479-46,30/03/2025
CUST-12979,João Santos,401.824.880-96,09/05/2023
CUST-12980,João Pereira,332.873.732-26,22/03/2024
CUST-12981,Beatriz Alves,230.923.683-10,22/01/2024
CUST-12982,Fernanda Rodrigues,344.291.596-30,28/10/2025
CUST-12983,Maria Alves,678.186.701-97,08/02/2025
CUST-12984,Carlos Gomes,903.490.319-17,21/03/2025
CUST-12985,Rafael Rodrigues,217.556.643-36,01/02/2025
CUST-12986,Ana Oliveira,684.348.620-30,21/06/2025
CUST-12987,Rafael Ribeiro,940.220.248-56,14/01/2024
CUST-12988,Mariana Alves,937.400.402-42,30/03/2024
CUST-12989,Mariana Ribeiro,626.885.205-72,09/08/2025
CUST-12990,Rafael Souza,770.390.778-60,18/01/2025
CUST-12991,Marcos Rodrigues,536.180.252-77,14/09/2023
CUST-12992,Mariana Alves,779.336.498-33,24/03/2025
CUST-12993,Carlos Costa,849.440.276-98,05/01/2024
CUST-12994,Pedro Ribeiro,611.962.713-34,15/12/2023
CUST-12995,Ana Alves,983.833.831-77,29/04/2023
CUST-12996,Camila Lima,578.455.109-18,21/11/2024
CUST-12997,João Santos,286.410.873-45,26/03/2025
CUST-12998,João Alves,275.277.823-48,29/04/2023
CUST-12999,Thiago Souza,148.993.209-90,11/05/2023
CUST-13000,Marcos Costa,202.366.843-14,06/01/2024
CUST-13001,Fernanda Silva,983.152.935-57,23/02/2024
CUST-13002,Carlos Pereira,860.334.657-11,30/08/2023
CUST-13003,Camila Alves,276.398.519-56,20/08/2024
CUST-13004,João Costa,464.490.849-28,03/08/2024
CUST-13005,Beatriz Pereira,199.575.536-75,29/04/2025
CUST-13006,Maria Ribeiro,219.186.118-68,03/08/2023
CUST-13007,Rafael Souza,268.202.436-59,15/12/2023
CUST-13008,Fernanda Silva,537.624.733-65,12/08/2023
CUST-13009,Fernanda Ferreira,885.263.167-58,06/01/2024
CUST-13010,Beatriz Lima,128.629.888-22,04/11/2024
CUST-13011,Carlos Lima,783.469.184-44,26/05/2024
CUST-13012,Marcos Alves,705.808.664-51,11/11/2025
CUST-13013,Pedro Souza,340.730.415-18,02/06/2024
CUST-13014,Rafael Pereira,651.977.922-58,03/09/2023
CUST-13015,Beatriz Alves,777.834.550-23,18/03/2025
CUST-13016,Ana Ribeiro,881.889.885-65,18/10/2023
CUST-13017,Camila Pereira,888.282.906-68,08/08/2023
CUST-13018,Marcos Ferreira,846.962.183-96,22/12/2024
CUST-13019,Ana Silva,463.766.166-40,28/11/2024
CUST-13020,Beatriz Santos,964.587.820-34,09/09/2023
CUST-13021,Carlos Alves,388.892.966-27,13/10/2023
CUST-13022,João Gomes,275.240.214-20,02/07/2023
CUST-13023,Carlos Silva,446.172.109-78,12/08/2024
CUST-13024,Marcos Ferreira,304.840.142-45,14/08/2025
CUST-13025,Carlos Lima,919.664.399-83,19/07/2024
CUST-13026,Carlos Ribeiro,246.572.892-33,09/02/2025
CUST-13027,Ana Rodrigues,484.452.753-10,25/05/2024
CUST-13028,Ana Santos,310.961.209-29,16/11/2023
CUST-13029,Marcos Santos,426.243.943-51,03/09/2024
CUST-13030,Thiago Costa,639.535.299-44,29/08/2025
CUST-13031,Julia Ferreira,964.469.394-96,22/11/2023
CUST-13032,Fernanda Rodrigues,819.720.961-91,20/12/2024
CUST-13033,João Alves,550.186.730-69,16/11/2023
CUST-13034,Ana Ferreira,141.305.392-84,02/08/2025
CUST-13035,Maria Oliveira,558.850.248-11,19/10/2024
CUST-13036,Maria Souza,556.955.135-59,20/04/2023
CUST-13037,Thiago Costa,883.695.563-20,02/10/2024
CUST-13038,Fernanda Rodrigues,165.772.712-54,21/01/2025
CUST-13039,Ana Santos,352.387.433-54,11/05/2025
CUST-13040,João Ferreira,682.104.839-67,29/06/2025
CUST-13041,Pedro Ferreira,607.644.503-72,10/10/2025
CUST-13042,Rafael Oliveira,850.534.813-60,25/05/2024
CUST-13043,Fernanda Pereira,246.430.845-31,04/02/2024
CUST-13044,Lucas Oliveira,862.609.476-58,11/06/2025
CUST-13045,Julia Costa,960.481.148-68,25/07/2024
CUST-13046,João Santos,371.699.792-46,31/05/2024
CUST-13047,Carlos Gomes,250.923.461-46,06/02/2024
CUST-13048,Camila Santos,111.218.350-42,13/02/2025
CUST-13049,Fernanda Lima,417.681.259-32,03/11/2024
CUST-13050,Camila Ferreira,663.728.904-63,12/12/2023
CUST-13051,Ana Souza,284.118.661-57,07/05/2023
CUST-13052,Carlos Alves,848.844.525-22,23/01/2024
CUST-13053,Rafael Gomes,189.762.454-43,26/05/2023
CUST-13054,Carlos Gomes,660.526.315-81,28/03/2024
CUST-13055,Julia Alves,273.560.508-98,07/08/2025
CUST-13056,Beatriz Oliveira,675.699.568-47,28/10/2024
CUST-13057,Thiago Pereira,385.340.643-48,14/08/2025
CUST-13058,Thiago Oliveira,116.831.652-28,20/11/2025
CUST-13059,Camila Gomes,763.330.633-93,28/05/2024
CUST-13060,Fernanda Oliveira,341.416.984-21,20/07/2024
CUST-13061,Beatriz Santos,898.469.193-28,25/11/2023
CUST-13062,Mariana Santos,337.375.473-94,19/09/2025
CUST-13063,João Souza,426.592.102-52,23/05/2023
CUST-13064,Rafael Silva,496.984.594-16,06/06/2023
CUST-13065,Beatriz Souza,265.230.227-11,05/11/2025
CUST-13066,Marcos Rodrigues,930.326.490-55,30/07/2025
CUST-13067,Mariana Ferreira,844.857.658-47,14/06/2025
CUST-13068,Carlos Rodrigues,771.899.785-54,24/02/2025
CUST-13069,Carlos Gomes,374.454.356-12,13/09/2024
CUST-13070,Ana Souza,854.214.822-32,12/10/2025
CUST-13071,Marcos Pereira,345.929.862-74,27/12/2024
CUST-13072,Maria Costa,808.986.880-45,09/02/2025
CUST-13073,Thiago Pereira,631.194.419-73,17/03/2024
CUST-13074,Beatriz Ferreira,344.313.904-59,17/03/2024
CUST-13075,Rafael Costa,457.439.403-83,02/08/2024
CUST-13076,Carlos Silva,533.874.828-10,24/04/2024
CUST-13077,Rafael Gomes,474.661.976-71,25/09/2023
CUST-13078,João Pereira,672.518.189-96,09/04/2024
CUST-13079,Thiago Souza,942.326.884-45,16/01/2024
CUST-13080,João Alves,299.374.445-26,24/09/2023
CUST-13081,Fernanda Rodrigues,860.227.697-37,14/08/2025
CUST-13082,Thiago Oliveira,600.296.445-93,28/06/2023
CUST-13083,Pedro Pereira,129.445.774-45,27/09/2023
CUST-13084,Fernanda Gomes,742.987.675-28,25/07/2025
CUST-13085,Beatriz Oliveira,506.255.855-44,27/08/2023
CUST-13086,Fernanda Oliveira,390.235.263-14,02/09/2025
CUST-13087,Mariana Souza,993.866.789-62,29/01/2024
CUST-13088,Julia Oliveira,110.176.409-39,30/08/2023
CUST-13089,Camila Alves,850.420.111-59,12/06/2023
CUST-13090,Julia Silva,840.700.806-11,20/06/2025
CUST-13091,João Ribeiro,535.684.901-84,26/01/2024
CUST-13092,Rafael Silva,797.873.676-87,25/10/2023
CUST-13093,Camila Ribeiro,388.643.102-13,27/02/2025
CUST-13094,Camila Alves,268.606.196-54,04/08/2024
CUST-13095,Beatriz Ribeiro,109.665.157-66,13/06/2024
CUST-13096,Pedro Oliveira,976.927.883-87,11/09/2023
CUST-13097,Camila Gomes,846.548.456-90,03/05/2023
CUST-13098,João Oliveira,287.992.133-68,19/10/2023
CUST-13099,João Souza,749.119.529-19,05/03/2025
CUST-13100,Ana Oliveira,794.945.673-65,28/01/2025
CUST-13101,Marcos Ribeiro,609.238.168-22,24/05/2025
CUST-13102,Beatriz Rodrigues,155.578.396-77,31/07/2023
CUST-13103,Camila Ferreira,577.583.490-82,30/09/2024
CUST-13104,Lucas Costa,768.697.934-53,27/02/2025
CUST-13105,Beatriz Souza,653.414.307-91,23/11/2025
CUST-13106,Thiago Lima,739.279.736-28,18/09/2024
CUST-13107,Pedro Oliveira,142.140.551-25,07/05/2024
CUST-13108,Carlos Rodrigues,818.608.365-29,21/08/2024
CUST-13109,Carlos Ribeiro,532.189.100-23,07/04/2023
CUST-13110,Ana Silva,868.560.324-11,07/10/2023
CUST-13111,Marcos Ferreira,516.178.714-97,12/03/2024
CUST-13112,Mariana Costa,659.732.844-73,08/07/2025
CUST-13113,Thiago Silva,618.921.511-61,10/11/2023
CUST-13114,Beatriz Souza,703.160.441-22,02/10/2023
CUST-13115,Fernanda Souza,303.839.594-66,21/08/2023
CUST-13116,Mariana Gomes,294.321.315-53,15/07/2023
CUST-13117,Lucas Costa,792.633.283-87,29/07/2023
CUST-13118,Lucas Ferreira,254.579.345-96,18/06/2024
CUST-13119,João Oliveira,434.244.621-74,23/10/2024
CUST-13120,Mariana Gomes,509.582.695-42,23/01/2024
CUST-13121,Ana Costa,401.315.257-47,18/06/2025
CUST-13122,Julia Ferreira,558.882.770-91,19/09/2023
CUST-13123,Lucas Alves,213.803.387-40,16/09/2024
CUST-13124,Thiago Pereira,911.911.578-71,25/06/2024
CUST-13125,Ana Santos,537.698.680-48,08/09/2024
CUST-13126,Julia Lima,672.843.927-17,30/08/2023
CUST-13127,Carlos Gomes,569.902.188-94,03/01/2024
CUST-13128,Rafael Ferreira,614.654.312-48,09/08/2023
CUST-13129,Maria Silva,305.606.238-34,13/06/2024
CUST-13130,Carlos Alves,202.947.266-55,08/10/2024
CUST-13131,Julia Oliveira,821.528.484-27,29/04/2023
CUST-13132,Ana Ribeiro,115.424.591-88,19/02/2025
CUST-13133,Marcos Souza,319.394.640-51,29/01/2024
CUST-13134,Mariana Ribeiro,119.564.144-54,22/01/2025
CUST-13135,Fernanda Souza,313.801.143-77,17/03/2024
CUST-13136,João Silva,469.387.778-52,10/11/2023
CUST-13137,Rafael Gomes,862.387.868-65,07/06/2023
CUST-13138,Pedro Gomes,607.143.949-98,06/09/2025
CUST-13139,Carlos Oliveira,934.466.756-40,22/07/2023
CUST-13140,Maria Pereira,555.758.765-77,16/06/2024
CUST-13141,Julia Alves,573.367.583-92,30/12/2023
CUST-13142,Lucas Pereira,628.976.906-58,09/08/2024
CUST-13143,Marcos Silva,914.177.161-54,20/10/2024
CUST-13144,Julia Ferreira,640.676.562-94,13/01/2025
CUST-13145,Thiago Gomes,823.805.279-15,25/06/2025
CUST-13146,Rafael Gomes,407.518.504-27,10/04/2025
CUST-13147,Pedro Rodrigues,253.138.116-28,23/05/2024
CUST-13148,Marcos Silva,765.725.187-83,06/11/2024
CUST-13149,Thiago Santos,149.151.443-73,01/01/2025
CUST-13150,Julia Silva,223.576.844-32,10/05/2023
CUST-13151,Mariana Souza,896.353.343-38,23/12/2024
CUST-13152,Marcos Pereira,870.342.431-88,21/07/2023
CUST-13153,Maria Silva,762.218.234-47,10/11/2023
CUST-13154,Ana Gomes,856.910.237-12,01/02/2024
CUST-13155,Ana Rodrigues,551.317.903-54,20/04/2024
CUST-13156,Rafael Gomes,139.477.725-49,03/12/2025
CUST-13157,Marcos Souza,634.297.804-54,24/12/2023
CUST-13158,Fernanda Rodrigues,627.419.407-37,17/10/2025
CUST-13159,Rafael Costa,225.743.759-81,20/01/2024
CUST-13160,Rafael Alves,742.791.345-26,14/05/2025
CUST-13161,Rafael Souza,186.970.353-97,02/05/2023
CUST-13162,Beatriz Rodrigues,712.160.123-44,13/08/2024
CUST-13163,Fernanda Ribeiro,525.485.119-96,23/08/2025
CUST-13164,Marcos Alves,109.110.409-58,02/03/2024
CUST-13165,Pedro Ribeiro,419.189.696-14,15/04/2024
CUST-13166,Carlos Silva,830.935.552-16,11/05/2024
CUST-13167,Beatriz Rodrigues,493.589.237-21,27/06/2025
CUST-13168,Julia Pereira,124.934.968-14,09/02/2024
CUST-13169,Lucas Oliveira,411.510.922-20,08/09/2023
CUST-13170,Julia Ribeiro,926.733.455-38,18/08/2024
CUST-13171,Carlos Gomes,758.234.441-91,15/10/2023
CUST-13172,João Alves,575.670.654-93,10/12/2024
CUST-13173,Maria Costa,554.475.390-98,15/10/2023
CUST-13174,Marcos Rodrigues,335.823.195-18,05/07/2024
CUST-13175,Beatriz Ribeiro,126.878.589-93,23/04/2024
CUST-13176,Beatriz Pereira,751.282.894-75,09/03/2024
CUST-13177,Beatriz Ribeiro,904.992.321-51,20/11/2025
CUST-13178,Maria Gomes,342.420.937-23,21/11/2025
CUST-13179,João Alves,833.641.579-20,18/03/2024
CUST-13180,Mariana Souza,209.590.954-92,26/04/2025
CUST-13181,Beatriz Souza,736.983.735-22,11/05/2023
CUST-13182,Lucas Gomes,647.249.335-18,10/10/2024
CUST-13183,Lucas Souza,330.183.843-86,05/08/2025
CUST-13184,Thiago Pereira,817.508.279-29,17/03/2025
CUST-13185,João Lima,926.748.102-34,22/07/2023
CUST-13186,Fernanda Silva,210.222.279-28,23/10/2023
CUST-13187,Camila Ferreira,418.280.144-98,04/07/2024
CUST-13188,Ana Costa,387.703.937-91,14/05/2024
CUST-13189,Thiago Santos,412.550.414-77,24/01/2024
CUST-13190,João Costa,130.879.476-25,24/12/2023
CUST-13191,Thiago Ferreira,943.220.509-64,02/11/2023
CUST-13192,Maria Souza,784.726.751-53,09/12/2023
CUST-13193,João Souza,109.591.737-30,02/05/2025
CUST-13194,Lucas Santos,920.770.653-55,16/10/2025
CUST-13195,Carlos Costa,518.243.496-33,17/12/2024
CUST-13196,Thiago Gomes,639.783.503-50,06/02/2025
CUST-13197,Maria Costa,756.707.957-42,12/12/2025
CUST-13198,Lucas Alves,688.689.422-53,19/03/2025
CUST-13199,Beatriz Silva,719.817.172-74,06/10/2023
CUST-13200,Thiago Alves,666.575.266-96,09/11/2025
CUST-13201,Maria Gomes,846.327.245-95,08/03/2024
CUST-13202,Marcos Santos,497.285.444-80,15/08/2023
CUST-13203,Marcos Costa,336.676.704-47,28/04/2025
CUST-13204,Ana Costa,856.519.657-70,13/10/2024
CUST-13205,Pedro Ferreira,336.894.979-16,30/04/2023
CUST-13206,Beatriz Silva,308.250.766-55,24/03/2024
CUST-13207,Thiago Lima,924.641.594-70,03/10/2024
CUST-13208,Rafael Lima,855.642.718-54,17/05/2024
CUST-13209,Camila Oliveira,335.353.377-38,08/09/2023
CUST-13210,Thiago Alves,791.626.104-92,23/09/2025
CUST-13211,Marcos Rodrigues,486.654.130-78,23/07/2024
CUST-13212,Rafael Costa,744.619.881-61,02/06/2024
CUST-13213,Pedro Silva,209.441.712-98,14/09/2023
CUST-13214,João Ribeiro,918.594.663-23,08/03/2025
CUST-13215,Julia Santos,809.943.542-64,21/07/2025
CUST-13216,João Alves,949.704.972-25,13/02/2024
CUST-13217,Julia Santos,964.405.296-24,02/05/2025
CUST-13218,Marcos Costa,363.653.122-62,30/08/2025
CUST-13219,Beatriz Ferreira,120.674.359-61,18/06/2024
CUST-13220,Carlos Alves,824.191.468-79,05/12/2024
CUST-13221,Carlos Ferreira,733.501.395-74,09/01/2024
CUST-13222,Carlos Souza,139.128.320-73,19/04/2023
CUST-13223,Beatriz Ferreira,459.770.960-53,16/07/2024
CUST-13224,Mariana Souza,808.154.226-58,16/07/2024
CUST-13225,Thiago Souza,450.137.243-34,20/10/2024
CUST-13226,Thiago Souza,992.367.941-36,06/02/2025
CUST-13227,Marcos Rodrigues,824.961.808-31,09/05/2025
CUST-13228,Beatriz Gomes,229.389.834-53,29/01/2025
CUST-13229,Beatriz Costa,595.432.438-77,18/12/2025
CUST-13230,Maria Rodrigues,514.842.156-51,24/05/2023
CUST-13231,Thiago Gomes,362.821.719-49,01/06/2024
CUST-13232,João Lima,414.547.728-24,14/07/2024
CUST-13233,Beatriz Alves,331.303.249-23,24/03/2025
CUST-13234,Maria Rodrigues,221.271.762-32,21/08/2024
CUST-13235,João Pereira,873.178.123-22,03/02/2025
CUST-13236,Camila Costa,839.296.630-39,12/08/2025
CUST-13237,Ana Souza,823.801.339-20,21/12/2023
CUST-13238,Mariana Alves,473.114.910-25,10/10/2023
CUST-13239,Marcos Rodrigues,999.566.323-31,17/10/2025
CUST-13240,Marcos Gomes,611.908.398-81,19/09/2024
CUST-13241,Julia Santos,920.457.317-18,16/11/2024
CUST-13242,Ana Souza,821.548.211-96,20/11/2023
CUST-13243,Lucas Oliveira,774.883.976-13,28/08/2025
CUST-13244,Lucas Rodrigues,240.581.344-84,24/12/2025
CUST-13245,Julia Silva,792.711.628-67,23/11/2025
CUST-13246,Lucas Ribeiro,898.127.680-13,31/05/2024
CUST-13247,Camila Lima,812.529.796-76,20/02/2025
CUST-13248,Julia Ferreira,972.810.208-88,06/12/2023
CUST-13249,Ana Ribeiro,669.397.655-90,11/10/2023
CUST-13250,Camila Gomes,385.950.433-94,30/10/2023
CUST-13251,João Santos,247.350.606-93,23/02/2025
CUST-13252,Mariana Ferreira,690.945.933-75,30/03/2024
CUST-13253,Beatriz Santos,187.852.440-80,26/05/2023
CUST-13254,Thiago Silva,556.507.429-56,22/10/2024
CUST-13255,Maria Pereira,920.387.985-39,26/06/2025
CUST-13256,Marcos Lima,270.987.577-22,18/08/2024
CUST-13257,Lucas Souza,194.948.434-66,05/06/2024
CUST-13258,Marcos Souza,410.567.447-52,09/02/2025
CUST-13259,Mariana Lima,293.923.597-67,02/10/2025
CUST-13260,Carlos Rodrigues,806.202.831-13,16/07/2024
CUST-13261,João Costa,644.770.176-19,05/10/2023
CUST-13262,João Pereira,726.830.490-33,05/09/2023
CUST-13263,Maria Ribeiro,114.997.904-95,01/08/2023
CUST-13264,Maria Lima,191.545.840-76,26/04/2023
CUST-13265,Rafael Costa,721.568.325-25,23/12/2024
CUST-13266,Mariana Costa,530.936.207-96,25/11/2025
CUST-13267,Mariana Oliveira,959.680.402-69,09/02/2025
CUST-13268,Marcos Silva,280.726.212-93,15/06/2025
CUST-13269,Maria Souza,164.680.293-63,08/02/2025
CUST-13270,Carlos Ferreira,204.674.828-61,17/02/2025
CUST-13271,João Rodrigues,914.468.486-86,10/11/2025
CUST-13272,Mariana Souza,477.312.749-24,03/03/2025
CUST-13273,Beatriz Pereira,806.942.434-36,26/02/2025
CUST-13274,Lucas Lima,110.275.820-57,14/07/2024
CUST-13275,João Souza,551.805.177-50,15/03/2025
CUST-13276,Ana Souza,492.685.827-61,04/09/2025
CUST-13277,Julia Oliveira,239.412.302-84,29/05/2024
CUST-13278,Thiago Alves,165.863.617-20,10/09/2025
CUST-13279,Julia Gomes,771.639.309-78,05/05/2023
CUST-13280,Pedro Gomes,310.918.157-75,12/05/2024
CUST-13281,Mariana Silva,593.507.767-84,13/05/2025
CUST-13282,Lucas Silva,736.879.110-50,28/11/2025
CUST-13283,Mariana Santos,497.959.746-27,12/12/2023
CUST-13284,Pedro Costa,545.817.882-46,04/10/2024
CUST-13285,Camila Rodrigues,891.820.137-31,05/04/2025
CUST-13286,Lucas Silva,855.397.813-52,07/07/2024
CUST-13287,Marcos Alves,382.948.707-16,28/11/2025
CUST-13288,Lucas Souza,747.974.372-15,14/06/2024
CUST-13289,Marcos Oliveira,133.596.108-33,10/07/2025
CUST-13290,Carlos Costa,703.570.922-20,04/07/2023
CUST-13291,Carlos Ribeiro,636.870.541-44,02/07/2025
CUST-13292,Maria Alves,318.940.893-80,12/09/2024
CUST-13293,Camila Alves,845.956.453-62,21/09/2023
CUST-13294,Camila Ribeiro,544.129.283-15,19/02/2024
CUST-13295,Fernanda Oliveira,337.155.739-81,23/09/2025
CUST-13296,Ana Pereira,781.976.329-78,12/04/2024
CUST-13297,Beatriz Rodrigues,904.777.300-50,06/07/2025
CUST-13298,Thiago Costa,611.710.411-56,15/08/2024
CUST-13299,Ana Rodrigues,711.941.815-55,16/11/2025
CUST-13300,Thiago Pereira,499.784.901-83,09/09/2023
CUST-13301,Maria Silva,672.473.900-65,18/10/2023
CUST-13302,Camila Alves,718.812.887-14,09/06/2024
CUST-13303,Marcos Silva,499.917.496-91,17/09/2025
CUST-13304,Ana Pereira,793.801.370-31,05/06/2023
CUST-13305,Rafael Santos,448.493.360-10,09/11/2024
CUST-13306,Julia Alves,699.331.703-48,04/05/2025
CUST-13307,Maria Gomes,533.674.701-74,23/12/2024
CUST-13308,Thiago Ferreira,697.606.120-46,30/06/2024
CUST-13309,Pedro Pereira,334.676.919-60,24/08/2023
CUST-13310,Pedro Alves,774.761.941-60,30/08/2023
CUST-13311,Thiago Silva,918.685.474-23,12/12/2025
CUST-13312,Carlos Lima,787.457.155-37,09/03/2025
CUST-13313,Carlos Rodrigues,354.120.762-73,19/05/2025
CUST-13314,Mariana Rodrigues,182.470.615-54,17/10/2023
CUST-13315,Thiago Lima,366.861.443-98,12/06/2025
CUST-13316,Julia Costa,996.791.788-89,16/09/2025
CUST-13317,Fernanda Oliveira,743.863.868-41,31/08/2025
CUST-13318,Beatriz Costa,705.647.336-74,03/02/2024
CUST-13319,Pedro Alves,885.808.695-75,21/02/2024
CUST-13320,Mariana Oliveira,908.632.562-14,20/06/2024
CUST-13321,Maria Ribeiro,199.403.146-73,04/08/2025
CUST-13322,Julia Oliveira,311.699.913-23,01/11/2023
CUST-13323,Mariana Alves,646.781.814-38,24/04/2025
CUST-13324,Maria Pereira,680.891.493-31,04/03/2024
CUST-13325,João Rodrigues,918.962.364-29,30/07/2023
CUST-13326,Thiago Costa,801.932.252-67,07/01/2025
CUST-13327,João Souza,868.296.992-60,17/11/2025
CUST-13328,Fernanda Alves,932.129.770-17,09/09/2025
CUST-13329,João Ribeiro,718.804.518-95,17/05/2023
CUST-13330,Maria Gomes,975.631.820-54,04/08/2024
CUST-13331,Mariana Rodrigues,879.235.729-47,01/09/2025
CUST-13332,Marcos Oliveira,523.193.848-46,27/03/2025
CUST-13333,João Souza,693.326.165-46,01/08/2023
CUST-13334,Marcos Santos,953.276.374-69,07/04/2025
CUST-13335,Thiago Ferreira,227.830.617-35,13/05/2024
CUST-13336,Mariana Souza,622.248.525-34,12/06/2023
CUST-13337,Maria Lima,365.173.676-78,05/05/2024
CUST-13338,Camila Alves,188.610.666-87,20/01/2024
CUST-13339,Julia Oliveira,171.740.619-12,18/07/2023
CUST-13340,Julia Rodrigues,922.879.625-59,11/10/2025
CUST-13341,Carlos Silva,617.609.925-47,10/01/2024
CUST-13342,Carlos Oliveira,195.858.510-39,01/02/2025
CUST-13343,Carlos Alves,836.818.705-94,25/02/2025
CUST-13344,Ana Rodrigues,378.814.848-21,02/10/2025
CUST-13345,Fernanda Alves,751.641.477-31,22/09/2023
CUST-13346,Rafael Souza,457.321.560-91,14/04/2025
CUST-13347,Mariana Pereira,415.400.619-64,11/08/2025
CUST-13348,Maria Souza,888.444.592-47,30/11/2025
CUST-13349,Carlos Santos,609.830.264-39,31/10/2025
CUST-13350,Maria Santos,387.269.921-40,05/07/2025
CUST-13351,Carlos Ribeiro,403.387.853-55,04/04/2025
CUST-13352,Fernanda Ferreira,989.672.903-76,08/04/2025
CUST-13353,Julia Oliveira,412.655.795-88,11/10/2025
CUST-13354,Thiago Ribeiro,670.816.977-15,02/12/2025
CUST-13355,Marcos Santos,328.144.769-44,01/06/2024
CUST-13356,Ana Ribeiro,538.275.583-33,23/11/2023
CUST-13357,Maria Alves,689.916.280-71,23/12/2023
CUST-13358,Rafael Oliveira,633.290.113-99,20/05/2023
CUST-13359,Beatriz Pereira,828.119.657-25,05/06/2025
CUST-13360,Maria Silva,224.485.460-34,27/10/2023
CUST-13361,Rafael Silva,924.577.461-42,01/08/2024
CUST-13362,Lucas Rodrigues,461.714.599-99,30/09/2025
CUST-13363,Ana Gomes,367.631.452-60,06/04/2025
CUST-13364,Mariana Alves,187.586.610-42,03/11/2024
CUST-13365,Julia Silva,378.137.444-16,01/08/2024
CUST-13366,Maria Oliveira,149.365.881-84,12/08/2023
CUST-13367,Beatriz Rodrigues,108.116.905-15,26/02/2024
CUST-13368,Carlos Ferreira,522.898.483-12,25/01/2024
CUST-13369,Ana Pereira,624.712.259-68,21/11/2025
CUST-13370,Marcos Souza,613.955.627-92,20/01/2025
CUST-13371,João Oliveira,407.821.671-42,27/12/2025
CUST-13372,Carlos Silva,968.552.289-71,03/06/2025
CUST-13373,Fernanda Santos,228.257.505-41,27/04/2023
